user_id,date,hour,water_liters,electricity_kwh
user9,2025-01-25,2,10.89,1.96
user9,2025-01-25,3,19.91,0.77
user9,2025-01-25,4,19.58,1.92
user9,2025-01-25,5,12.95,0.68
user9,2025-01-25,6,15.43,2.32
user9,2025-01-25,7,17.79,0.6
user9,2025-01-25,8,18.66,1.18
user9,2025-01-25,9,16.83,1.89
user9,2025-01-25,10,15.3,2.07
user9,2025-01-25,11,19.44,1.61
user9,2025-01-25,12,8.02,2.12
user9,2025-01-25,13,23.72,0.52
user9,2025-01-25,14,14.76,0.8
user9,2025-01-25,15,20.09,1.86
user9,2025-01-25,16,7.82,2.22
user9,2025-01-25,17,8.62,2.03
user9,2025-01-25,18,14.14,0.96
user9,2025-01-25,19,8.16,0.59
user9,2025-01-25,20,18.24,1.47
user9,2025-01-25,21,7.44,0.46
user9,2025-01-25,22,6.45,1.91
user9,2025-01-25,23,19.24,0.33
user9,2025-01-26,0,16.21,0.39
user9,2025-01-26,1,23.07,2.29
user9,2025-01-26,2,18.96,2.33
user9,2025-01-26,3,21.23,2.11
user9,2025-01-26,4,16.39,0.9
user9,2025-01-26,5,9.36,0.95
user9,2025-01-26,6,17.57,0.6
user9,2025-01-26,7,10.17,1.28
user9,2025-01-26,8,9.66,1.55
user9,2025-01-26,9,23.46,1.92
user9,2025-01-26,10,18.33,1.54
user9,2025-01-26,11,14.76,0.63
user9,2025-01-26,12,22.89,0.77
user9,2025-01-26,13,6.83,1.93
user9,2025-01-26,14,8.51,1.06
user9,2025-01-26,15,5.57,0.52
user9,2025-01-26,16,8.46,0.33
user9,2025-01-26,17,18.13,2.13
user9,2025-01-26,18,12.47,2.21
user9,2025-01-26,19,9.27,0.95
user9,2025-01-26,20,8.01,1.63
user9,2025-01-26,21,13.4,1.61
user9,2025-01-26,22,20.23,1.46
user9,2025-01-26,23,17.55,2.35
user9,2025-01-27,0,10.98,1.03
user9,2025-01-27,1,19.35,1.61
user9,2025-01-27,2,8.57,1.07
user9,2025-01-27,3,14.36,1.16
user9,2025-01-27,4,8.57,2.33
user9,2025-01-27,5,20.25,1.31
user9,2025-01-27,6,18.6,2.26
user9,2025-01-27,7,7.72,0.78
user9,2025-01-27,8,15.85,2.04
user9,2025-01-27,9,5.73,2.46
user9,2025-01-27,10,14.1,1.03
user9,2025-01-27,11,10.85,0.6
user9,2025-01-27,12,20.83,2.4
user9,2025-01-27,13,13.27,2.39
user9,2025-01-27,14,21.48,1.31
user9,2025-01-27,15,18.48,1.2
user9,2025-01-27,16,16.17,0.33
user9,2025-01-27,17,18.93,0.32
user9,2025-01-27,18,21.34,2.1
user9,2025-01-27,19,9.74,0.94
user9,2025-01-27,20,14.63,1.57
user9,2025-01-27,21,10.75,1.56
user9,2025-01-27,22,10.96,0.33
user9,2025-01-27,23,5.05,0.43
user9,2025-01-28,0,20.85,2.41
user9,2025-01-28,1,13.54,1.38
user9,2025-01-28,2,7.94,1.47
user9,2025-01-28,3,7.89,1.61
user9,2025-01-28,4,23.67,0.65
user9,2025-01-28,5,20.29,0.25
user9,2025-01-28,6,12.51,0.45
user9,2025-01-28,7,12.05,0.6
user9,2025-01-28,8,12.47,1.16
user9,2025-01-28,9,11.01,1.71
user9,2025-01-28,10,23.38,1.12
user9,2025-01-28,11,8.85,0.82
user9,2025-01-28,12,22.08,1.51
user9,2025-01-28,13,14.1,0.54
user9,2025-01-28,14,13.99,0.84
user9,2025-01-28,15,23.86,2.23
user9,2025-01-28,16,6.68,1.39
user9,2025-01-28,17,9.5,1.14
user9,2025-01-28,18,22.54,1.41
user9,2025-01-28,19,11.68,0.68
user9,2025-01-28,20,21.01,1.64
user9,2025-01-28,21,14.36,0.7
user9,2025-01-28,22,11.68,2.41
user9,2025-01-28,23,15.4,1.12
user9,2025-01-29,0,15.43,1.99
user9,2025-01-29,1,11.8,0.61
user9,2025-01-29,2,16.7,1.73
user9,2025-01-29,3,19.25,2.23
user9,2025-01-29,4,12.42,0.37
user9,2025-01-29,5,24.17,1.2
user9,2025-01-29,6,17.47,1.73
user9,2025-01-29,7,15.93,0.67
user9,2025-01-29,8,20.1,2.05
user9,2025-01-29,9,16.06,1.32
user9,2025-01-29,10,7.28,0.39
user9,2025-01-29,11,11.79,0.91
user9,2025-01-29,12,24.07,2.0
user9,2025-01-29,13,18.2,1.39
user9,2025-01-29,14,8.35,2.45
user9,2025-01-29,15,12.5,0.45
user9,2025-01-29,16,14.88,2.21
user9,2025-01-29,17,22.75,0.23
user9,2025-01-29,18,22.73,0.82
user9,2025-01-29,19,5.78,2.15
user9,2025-01-29,20,22.28,1.57
user9,2025-01-29,21,16.49,2.07
user9,2025-01-29,22,20.73,2.25
user9,2025-01-29,23,16.05,2.43
user9,2025-01-30,0,24.92,0.47
user9,2025-01-30,1,21.99,1.35
user9,2025-01-30,2,12.75,1.61
user9,2025-01-30,3,6.12,1.36
user9,2025-01-30,4,22.42,0.69
user9,2025-01-30,5,13.53,2.36
user9,2025-01-30,6,13.57,1.02
user9,2025-01-30,7,13.81,1.39
user9,2025-01-30,8,17.64,2.04
user9,2025-01-30,9,14.04,2.08
user9,2025-01-30,10,15.67,0.98
user9,2025-01-30,11,18.16,1.85
user9,2025-01-30,12,16.16,0.33
user9,2025-01-30,13,8.4,0.86
user9,2025-01-30,14,10.65,1.75
user9,2025-01-30,15,5.37,1.94
user9,2025-01-30,16,10.31,0.91
user9,2025-01-30,17,15.56,0.7
user9,2025-01-30,18,22.69,0.4
user9,2025-01-30,19,13.89,2.15
user9,2025-01-30,20,17.32,0.87
user9,2025-01-30,21,13.42,1.83
user9,2025-01-30,22,24.47,2.25
user9,2025-01-30,23,11.85,2.5
user10,2025-01-01,0,5.07,0.26
user10,2025-01-01,1,21.48,0.66
user10,2025-01-01,2,6.22,0.75
user10,2025-01-01,3,13.52,1.88
user10,2025-01-01,4,17.49,0.75
user10,2025-01-01,5,15.07,2.33
user10,2025-01-01,6,21.3,0.94
user10,2025-01-01,7,24.65,1.83
user10,2025-01-01,8,6.25,0.28
user10,2025-01-01,9,8.37,1.87
user10,2025-01-01,10,8.67,1.38
user10,2025-01-01,11,6.87,2.32
user10,2025-01-01,12,11.88,2.29
user10,2025-01-01,13,23.9,0.21
user10,2025-01-01,14,14.28,0.26
user10,2025-01-01,15,23.17,1.39
user10,2025-01-01,16,6.5,0.45
user10,2025-01-01,17,12.67,2.36
user10,2025-01-01,18,18.86,2.2
user10,2025-01-01,19,12.33,0.3
user10,2025-01-01,20,24.49,0.24
user10,2025-01-01,21,23.95,1.05
user10,2025-01-01,22,5.2,1.79
user10,2025-01-01,23,24.61,2.42
user10,2025-01-02,0,8.22,0.62
user10,2025-01-02,1,16.31,1.67
user10,2025-01-02,2,19.79,0.62
user10,2025-01-02,3,24.18,1.67
user10,2025-01-02,4,21.94,1.44
user10,2025-01-02,5,13.29,2.45
user10,2025-01-02,6,16.64,2.19
user10,2025-01-02,7,24.07,1.75
user10,2025-01-02,8,15.98,0.21
user10,2025-01-02,9,5.8,0.66
user10,2025-01-02,10,8.72,0.79
user10,2025-01-02,11,11.1,1.03
user10,2025-01-02,12,13.41,0.43
user10,2025-01-02,13,5.85,1.75
user10,2025-01-02,14,15.75,1.22
user10,2025-01-02,15,17.69,2.1
user10,2025-01-02,16,13.55,1.67
user10,2025-01-02,17,24.07,2.13
user10,2025-01-02,18,13.52,1.68
user10,2025-01-02,19,8.54,1.49
user10,2025-01-02,20,24.63,1.39
user10,2025-01-02,21,23.55,1.14
user10,2025-01-02,22,24.98,1.53
user10,2025-01-02,23,5.85,1.55
user10,2025-01-03,0,10.49,0.27
user10,2025-01-03,1,21.42,0.83
user10,2025-01-03,2,20.93,0.86
user10,2025-01-03,3,8.89,2.44
user10,2025-01-03,4,12.23,1.58
user10,2025-01-03,5,17.2,1.49
user10,2025-01-03,6,23.29,1.75
user10,2025-01-03,7,13.07,2.18
user10,2025-01-03,8,8.62,1.45
user10,2025-01-03,9,24.01,1.64
user10,2025-01-03,10,21.34,1.7
user10,2025-01-03,11,21.79,2.37
user10,2025-01-03,12,10.46,0.59
user10,2025-01-03,13,14.68,1.81
user10,2025-01-03,14,9.54,0.21
user10,2025-01-03,15,11.86,2.43
user10,2025-01-03,16,18.9,1.12
user10,2025-01-03,17,8.85,1.02
user10,2025-01-03,18,8.4,0.44
user10,2025-01-03,19,23.13,2.49
user10,2025-01-03,20,8.28,0.33
user10,2025-01-03,21,11.59,1.26
user10,2025-01-03,22,9.1,0.89
user10,2025-01-03,23,9.02,1.98
user10,2025-01-04,0,19.25,1.66
user10,2025-01-04,1,12.74,2.29
user10,2025-01-04,2,24.39,0.6
user10,2025-01-04,3,9.46,1.41
user10,2025-01-04,4,6.83,1.2
user10,2025-01-04,5,16.64,1.4
user10,2025-01-04,6,11.62,1.45
user10,2025-01-04,7,24.18,0.67
user10,2025-01-04,8,18.1,0.3
user10,2025-01-04,9,6.33,1.47
user10,2025-01-04,10,7.1,0.25
user10,2025-01-04,11,8.43,1.5
user10,2025-01-04,12,19.07,0.67
user10,2025-01-04,13,18.37,0.62
user10,2025-01-04,14,17.27,1.15
user10,2025-01-04,15,18.08,2.49
user10,2025-01-04,16,23.76,0.21
user10,2025-01-04,17,22.71,0.35
user10,2025-01-04,18,24.06,0.85
user10,2025-01-04,19,12.64,0.41
user10,2025-01-04,20,7.25,1.87
user10,2025-01-04,21,23.89,1.6
user10,2025-01-04,22,19.32,1.95
user10,2025-01-04,23,10.26,0.3
user10,2025-01-05,0,5.04,1.01
user10,2025-01-05,1,9.83,0.34
user10,2025-01-05,2,8.59,0.49
user10,2025-01-05,3,23.3,0.52
user10,2025-01-05,4,15.75,1.56
user10,2025-01-05,5,15.87,0.43
user10,2025-01-05,6,11.38,0.32
user10,2025-01-05,7,12.91,0.63
user10,2025-01-05,8,16.23,1.79
user10,2025-01-05,9,15.64,1.2
user10,2025-01-05,10,12.75,2.14
user10,2025-01-05,11,9.39,1.89
user10,2025-01-05,12,20.15,1.16
user10,2025-01-05,13,10.95,1.28
user10,2025-01-05,14,6.86,0.31
user10,2025-01-05,15,7.23,0.63
user10,2025-01-05,16,15.08,2.15
user10,2025-01-05,17,9.71,2.35
user10,2025-01-05,18,24.1,2.41
user10,2025-01-05,19,21.75,1.04
user10,2025-01-05,20,6.45,1.51
user10,2025-01-05,21,16.17,2.15
user10,2025-01-05,22,24.92,1.37
user10,2025-01-05,23,11.9,0.63
user10,2025-01-06,0,5.1,1.37
user10,2025-01-06,1,16.11,2.1
user10,2025-01-06,2,15.09,2.31
user10,2025-01-06,3,17.56,2.13
user10,2025-01-06,4,7.97,2.17
user10,2025-01-06,5,18.5,0.59
user10,2025-01-06,6,8.8,2.33
user10,2025-01-06,7,5.64,1.26
user10,2025-01-06,8,11.27,1.73
user10,2025-01-06,9,21.79,1.03
user10,2025-01-06,10,13.54,2.46
user10,2025-01-06,11,20.68,2.26
user10,2025-01-06,12,13.78,0.74
user10,2025-01-06,13,13.24,1.85
user10,2025-01-06,14,7.19,0.82
user10,2025-01-06,15,5.93,1.19
user10,2025-01-06,16,21.55,0.26
user10,2025-01-06,17,18.51,2.34
user10,2025-01-06,18,9.74,1.8
user10,2025-01-06,19,24.5,2.41
user10,2025-01-06,20,9.7,0.43
user10,2025-01-06,21,7.97,1.81
user10,2025-01-06,22,19.52,1.75
user10,2025-01-06,23,11.72,0.59
user10,2025-01-07,0,16.62,1.31
user10,2025-01-07,1,19.58,1.22
user10,2025-01-07,2,11.77,0.88
user10,2025-01-07,3,9.23,0.81
user10,2025-01-07,4,6.9,1.0
user10,2025-01-07,5,5.73,0.63
user10,2025-01-07,6,19.94,0.95
user10,2025-01-07,7,18.36,1.85
user10,2025-01-07,8,16.62,2.41
user10,2025-01-07,9,5.43,1.9
user10,2025-01-07,10,24.18,2.18
user10,2025-01-07,11,8.36,0.95
user10,2025-01-07,12,8.45,1.58
user10,2025-01-07,13,19.24,0.93
user10,2025-01-07,14,15.79,1.79
user10,2025-01-07,15,13.43,2.16
user10,2025-01-07,16,20.43,0.35
user10,2025-01-07,17,17.42,0.74
user10,2025-01-07,18,16.15,2.4
user10,2025-01-07,19,22.58,1.13
user10,2025-01-07,20,10.83,0.74
user10,2025-01-07,21,15.65,0.46
user10,2025-01-07,22,15.99,0.2
user10,2025-01-07,23,11.48,0.71
user10,2025-01-08,0,24.42,1.87
user10,2025-01-08,1,11.99,0.41
user10,2025-01-08,2,15.34,0.69
user10,2025-01-08,3,15.73,2.12
user10,2025-01-08,4,17.32,1.66
user10,2025-01-08,5,15.82,2.33
user10,2025-01-08,6,23.64,1.38
user10,2025-01-08,7,11.12,1.26
user10,2025-01-08,8,8.73,1.66
user10,2025-01-08,9,15.0,0.44
user10,2025-01-08,10,8.95,1.3
user10,2025-01-08,11,22.75,1.5
user10,2025-01-08,12,18.63,0.98
user10,2025-01-08,13,16.43,1.23
user10,2025-01-08,14,18.18,0.32
user10,2025-01-08,15,14.87,0.88
user10,2025-01-08,16,11.52,2.41
user10,2025-01-08,17,8.65,0.92
user10,2025-01-08,18,15.2,2.18
user10,2025-01-08,19,13.33,1.91
user10,2025-01-08,20,22.13,0.91
user10,2025-01-08,21,12.86,1.02
user10,2025-01-08,22,21.66,0.3
user10,2025-01-08,23,11.17,1.76
user10,2025-01-09,0,16.31,1.2
user10,2025-01-09,1,15.8,0.65
user10,2025-01-09,2,13.61,1.35
user10,2025-01-09,3,23.02,0.8
user10,2025-01-09,4,22.36,1.68
user10,2025-01-09,5,5.41,1.87
user10,2025-01-09,6,5.71,2.49
user10,2025-01-09,7,22.45,0.88
user10,2025-01-09,8,10.15,1.08
user10,2025-01-09,9,12.12,1.06
user10,2025-01-09,10,11.37,1.63
user10,2025-01-09,11,8.29,2.15
user10,2025-01-09,12,21.25,1.3
user10,2025-01-09,13,22.05,0.77
user10,2025-01-09,14,5.35,1.62
user10,2025-01-09,15,14.16,1.5
user10,2025-01-09,16,22.99,2.43
user10,2025-01-09,17,17.69,1.96
user10,2025-01-09,18,6.68,0.57
user10,2025-01-09,19,19.66,1.19
user10,2025-01-09,20,13.92,0.91
user10,2025-01-09,21,17.15,0.63
user10,2025-01-09,22,17.54,0.6
user10,2025-01-09,23,6.28,0.96
user10,2025-01-10,0,9.62,2.24
user10,2025-01-10,1,6.1,0.61
user10,2025-01-10,2,15.97,1.31
user10,2025-01-10,3,5.92,0.22
user10,2025-01-10,4,24.76,1.72
user10,2025-01-10,5,12.31,1.28
user10,2025-01-10,6,10.33,0.99
user10,2025-01-10,7,17.98,2.23
user10,2025-01-10,8,8.68,2.13
user10,2025-01-10,9,7.43,0.69
user10,2025-01-10,10,5.74,0.52
user10,2025-01-10,11,23.35,1.26
user10,2025-01-10,12,6.55,2.41
user10,2025-01-10,13,22.58,1.94
user10,2025-01-10,14,23.67,0.71
user10,2025-01-10,15,21.73,1.79
user10,2025-01-10,16,22.4,2.03
user10,2025-01-10,17,11.93,1.98
user10,2025-01-10,18,10.25,0.96
user10,2025-01-10,19,7.16,2.35
user10,2025-01-10,20,10.82,1.4
user10,2025-01-10,21,12.83,2.41
user10,2025-01-10,22,11.7,1.99
user10,2025-01-10,23,22.11,1.2
user10,2025-01-11,0,12.56,1.92
user10,2025-01-11,1,23.26,1.94
user10,2025-01-11,2,9.54,2.24
user10,2025-01-11,3,12.75,1.53
user10,2025-01-11,4,21.63,0.63
user10,2025-01-11,5,20.69,1.57
user10,2025-01-11,6,22.87,0.6
user10,2025-01-11,7,13.41,2.12
user10,2025-01-11,8,5.38,0.46
user10,2025-01-11,9,24.81,0.84
user10,2025-01-11,10,24.51,0.62
user10,2025-01-11,11,12.22,1.93
user10,2025-01-11,12,18.16,1.54
user10,2025-01-11,13,15.6,2.14
user10,2025-01-11,14,9.7,1.22
user10,2025-01-11,15,8.11,1.57
user10,2025-01-11,16,10.01,0.97
user10,2025-01-11,17,14.43,0.26
user10,2025-01-11,18,6.84,1.78
user10,2025-01-11,19,13.58,2.19
user10,2025-01-11,20,18.89,0.22
user10,2025-01-11,21,17.33,0.42
user10,2025-01-11,22,20.62,2.48
user10,2025-01-11,23,15.62,1.77
user10,2025-01-12,0,9.75,1.21
user10,2025-01-12,1,22.12,0.59
user10,2025-01-12,2,10.31,1.22
user10,2025-01-12,3,19.24,1.06
user10,2025-01-12,4,23.55,0.42
user10,2025-01-12,5,12.42,1.83
user10,2025-01-12,6,9.52,1.71
user10,2025-01-12,7,8.28,0.33
user10,2025-01-12,8,7.42,2.34
user10,2025-01-12,9,16.04,2.03
user10,2025-01-12,10,11.65,1.56
user10,2025-01-12,11,14.9,2.38
user10,2025-01-12,12,19.95,1.88
user10,2025-01-12,13,5.93,1.46
user10,2025-01-12,14,14.34,2.33
user10,2025-01-12,15,10.15,0.82
user10,2025-01-12,16,13.23,0.76
user10,2025-01-12,17,7.58,2.17
user10,2025-01-12,18,16.17,2.18
user10,2025-01-12,19,21.62,0.85
user10,2025-01-12,20,15.95,0.39
user10,2025-01-12,21,23.31,1.13
user10,2025-01-12,22,12.87,0.9
user10,2025-01-12,23,14.21,0.78
user10,2025-01-13,0,12.5,2.04
user10,2025-01-13,1,21.69,0.9
user10,2025-01-13,2,14.38,2.21
user10,2025-01-13,3,6.05,2.25
user10,2025-01-13,4,9.38,1.76
user10,2025-01-13,5,16.65,1.47
user10,2025-01-13,6,22.19,0.43
user10,2025-01-13,7,11.94,1.44
user10,2025-01-13,8,21.23,0.7
user10,2025-01-13,9,21.06,1.12
user10,2025-01-13,10,8.78,1.95
user10,2025-01-13,11,6.82,1.38
user10,2025-01-13,12,6.28,1.02
user10,2025-01-13,13,17.02,1.48
user10,2025-01-13,14,13.09,1.19
user10,2025-01-13,15,9.54,1.25
user10,2025-01-13,16,24.07,2.16
user10,2025-01-13,17,7.9,0.27
user10,2025-01-13,18,23.67,1.41
user10,2025-01-13,19,15.76,2.0
user10,2025-01-13,20,11.29,1.31
user10,2025-01-13,21,24.37,1.75
user10,2025-01-13,22,8.07,0.51
user10,2025-01-13,23,9.09,1.96
user10,2025-01-14,0,10.91,0.25
user10,2025-01-14,1,23.88,0.59
user10,2025-01-14,2,5.19,0.75
user10,2025-01-14,3,9.7,1.17
user10,2025-01-14,4,23.41,2.22
user10,2025-01-14,5,14.14,1.15
user10,2025-01-14,6,16.1,0.76
user10,2025-01-14,7,6.04,2.36
user10,2025-01-14,8,8.73,0.66
user10,2025-01-14,9,14.45,1.33
user10,2025-01-14,10,5.37,0.54
user10,2025-01-14,11,12.56,1.77
user10,2025-01-14,12,9.57,1.17
user10,2025-01-14,13,16.15,2.24
user10,2025-01-14,14,11.52,0.51
user10,2025-01-14,15,14.79,1.92
user10,2025-01-14,16,7.2,1.18
user10,2025-01-14,17,5.36,0.28
user10,2025-01-14,18,14.66,0.89
user10,2025-01-14,19,21.9,1.58
user10,2025-01-14,20,14.08,1.14
user10,2025-01-14,21,14.94,0.29
user10,2025-01-14,22,22.86,2.5
user10,2025-01-14,23,8.63,0.48
user10,2025-01-15,0,7.87,1.72
user10,2025-01-15,1,18.23,2.15
user10,2025-01-15,2,20.04,1.23
user10,2025-01-15,3,17.26,1.78
user10,2025-01-15,4,15.25,1.29
user10,2025-01-15,5,17.9,1.48
user10,2025-01-15,6,17.88,1.61
user10,2025-01-15,7,19.38,1.68
user10,2025-01-15,8,15.39,1.77
user10,2025-01-15,9,13.99,0.76
user10,2025-01-15,10,5.03,1.49
user10,2025-01-15,11,16.81,2.44
user10,2025-01-15,12,12.23,1.11
user10,2025-01-15,13,9.04,0.36
user10,2025-01-15,14,20.46,0.77
user10,2025-01-15,15,17.18,1.78
user10,2025-01-15,16,14.42,2.22
user10,2025-01-15,17,13.88,0.86
user10,2025-01-15,18,22.92,2.18
user10,2025-01-15,19,8.28,0.26
user10,2025-01-15,20,6.8,0.86
user10,2025-01-15,21,24.45,1.48
user10,2025-01-15,22,12.47,2.24
user10,2025-01-15,23,14.06,0.93
user10,2025-01-16,0,23.82,2.15
user10,2025-01-16,1,21.87,1.38
user10,2025-01-16,2,20.79,0.61
user10,2025-01-16,3,16.46,2.46
user10,2025-01-16,4,10.82,2.03
user10,2025-01-16,5,14.81,0.29
user10,2025-01-16,6,20.26,0.59
user10,2025-01-16,7,17.63,0.4
user10,2025-01-16,8,23.94,0.87
user10,2025-01-16,9,9.53,0.5
user10,2025-01-16,10,23.92,1.84
user10,2025-01-16,11,19.83,1.35
user10,2025-01-16,12,14.49,0.45
user10,2025-01-16,13,16.2,0.77
user10,2025-01-16,14,24.54,2.03
user10,2025-01-16,15,13.26,0.55
user10,2025-01-16,16,20.71,0.48
user10,2025-01-16,17,8.79,0.69
user10,2025-01-16,18,16.14,2.01
user10,2025-01-16,19,11.29,0.39
user10,2025-01-16,20,14.29,1.92
user10,2025-01-16,21,9.43,0.71
user10,2025-01-16,22,23.94,2.39
user10,2025-01-16,23,24.81,2.06
user10,2025-01-17,0,8.76,0.69
user10,2025-01-17,1,11.8,0.93
user10,2025-01-17,2,24.13,2.01
user10,2025-01-17,3,19.48,0.63
user10,2025-01-17,4,23.19,2.1
user10,2025-01-17,5,8.27,2.2
user10,2025-01-17,6,10.44,0.39
user10,2025-01-17,7,18.14,1.7
user10,2025-01-17,8,6.9,0.93
user10,2025-01-17,9,24.86,1.76
user10,2025-01-17,10,19.6,0.69
user10,2025-01-17,11,6.58,0.84
user10,2025-01-17,12,9.98,0.74
user10,2025-01-17,13,8.86,1.52
user10,2025-01-17,14,11.56,2.09
user10,2025-01-17,15,8.68,1.27
user10,2025-01-17,16,5.27,1.31
user10,2025-01-17,17,6.12,2.45
user10,2025-01-17,18,20.81,1.33
user10,2025-01-17,19,6.73,1.56
user10,2025-01-17,20,20.18,0.64
user10,2025-01-17,21,16.36,2.07
user10,2025-01-17,22,20.36,2.05
user10,2025-01-17,23,22.59,2.36
user10,2025-01-18,0,13.11,1.51
user10,2025-01-18,1,20.81,1.8
user10,2025-01-18,2,24.91,0.23
user10,2025-01-18,3,12.1,0.85
user10,2025-01-18,4,10.25,0.71
user10,2025-01-18,5,19.18,0.39
user10,2025-01-18,6,19.83,1.79
user10,2025-01-18,7,10.02,0.78
user10,2025-01-18,8,17.58,1.95
user10,2025-01-18,9,22.53,2.16
user10,2025-01-18,10,24.3,1.54
user10,2025-01-18,11,23.17,2.06
user10,2025-01-18,12,22.89,0.23
user10,2025-01-18,13,24.32,1.29
user10,2025-01-18,14,20.96,0.49
user10,2025-01-18,15,12.92,0.82
user10,2025-01-18,16,10.83,0.48
user10,2025-01-18,17,21.12,0.22
user10,2025-01-18,18,11.25,0.6
user10,2025-01-18,19,16.78,0.78
user10,2025-01-18,20,10.18,1.32
user10,2025-01-18,21,18.05,0.48
user10,2025-01-18,22,8.51,0.77
user10,2025-01-18,23,24.47,1.11
user10,2025-01-19,0,16.98,0.76
user10,2025-01-19,1,14.81,0.37
user10,2025-01-19,2,5.69,1.28
user10,2025-01-19,3,12.97,0.51
user10,2025-01-19,4,18.75,2.48
user10,2025-01-19,5,12.91,1.64
user10,2025-01-19,6,24.26,2.11
user10,2025-01-19,7,14.27,1.9
user10,2025-01-19,8,7.56,1.38
user10,2025-01-19,9,10.58,0.57
user10,2025-01-19,10,13.53,0.5
user10,2025-01-19,11,18.98,1.25
user10,2025-01-19,12,15.62,0.54
user10,2025-01-19,13,7.8,1.54
user10,2025-01-19,14,24.7,0.42
user10,2025-01-19,15,10.71,2.2
user10,2025-01-19,16,6.45,2.21
user10,2025-01-19,17,15.49,1.14
user10,2025-01-19,18,11.19,0.88
user10,2025-01-19,19,11.12,2.24
user10,2025-01-19,20,19.48,1.74
user10,2025-01-19,21,20.97,0.79
user10,2025-01-19,22,17.36,1.26
user10,2025-01-19,23,20.65,0.91
user10,2025-01-20,0,17.86,2.23
user10,2025-01-20,1,13.04,0.35
user10,2025-01-20,2,15.32,1.0
user10,2025-01-20,3,18.44,2.39
user10,2025-01-20,4,14.71,1.27
user10,2025-01-20,5,18.09,0.44
user10,2025-01-20,6,10.07,2.31
user10,2025-01-20,7,18.4,0.23
user10,2025-01-20,8,9.09,1.77
user10,2025-01-20,9,20.29,2.13
user10,2025-01-20,10,10.84,2.34
user10,2025-01-20,11,16.06,1.8
user10,2025-01-20,12,16.93,0.48
user10,2025-01-20,13,24.26,0.48
user10,2025-01-20,14,10.1,2.07
user10,2025-01-20,15,17.37,2.13
user10,2025-01-20,16,15.31,1.07
user10,2025-01-20,17,23.44,0.28
user10,2025-01-20,18,22.12,0.73
user10,2025-01-20,19,21.97,0.52
user10,2025-01-20,20,16.6,2.24
user10,2025-01-20,21,14.47,1.92
user10,2025-01-20,22,21.09,1.89
user10,2025-01-20,23,23.51,1.23
user10,2025-01-21,0,8.46,0.31
user10,2025-01-21,1,9.93,0.53
user10,2025-01-21,2,16.16,0.63
user10,2025-01-21,3,5.78,0.28
user10,2025-01-21,4,21.63,1.56
user10,2025-01-21,5,12.16,2.26
user10,2025-01-21,6,6.4,2.45
user10,2025-01-21,7,17.33,0.62
user10,2025-01-21,8,18.58,1.96
user10,2025-01-21,9,13.59,2.18
user10,2025-01-21,10,8.01,0.84
user10,2025-01-21,11,6.87,0.69
user10,2025-01-21,12,9.77,2.31
user10,2025-01-21,13,6.56,1.18
user10,2025-01-21,14,15.65,2.27
user10,2025-01-21,15,24.95,1.93
user10,2025-01-21,16,24.42,2.01
user10,2025-01-21,17,24.26,1.83
user10,2025-01-21,18,6.6,1.12
user10,2025-01-21,19,17.93,1.01
user10,2025-01-21,20,10.47,1.53
user10,2025-01-21,21,23.67,0.28
user10,2025-01-21,22,20.38,1.86
user10,2025-01-21,23,24.28,2.34
user10,2025-01-22,0,20.24,1.4
user10,2025-01-22,1,9.09,1.45
user10,2025-01-22,2,20.31,2.26
user10,2025-01-22,3,20.79,0.65
user10,2025-01-22,4,16.99,0.96
user10,2025-01-22,5,5.18,0.66
user10,2025-01-22,6,7.26,2.14
user10,2025-01-22,7,10.17,0.85
user10,2025-01-22,8,24.2,1.07
user10,2025-01-22,9,5.19,0.85
user10,2025-01-22,10,7.39,0.44
user10,2025-01-22,11,6.55,1.56
user10,2025-01-22,12,8.79,1.03
user10,2025-01-22,13,22.24,1.18
user10,2025-01-22,14,23.31,1.35
user10,2025-01-22,15,12.98,1.93
user10,2025-01-22,16,6.46,0.41
user10,2025-01-22,17,18.04,1.32
user10,2025-01-22,18,20.81,2.31
user10,2025-01-22,19,12.77,1.57
user10,2025-01-22,20,15.01,2.46
user10,2025-01-22,21,21.62,2.3
user10,2025-01-22,22,10.09,1.98
user10,2025-01-22,23,10.31,0.68
user10,2025-01-23,0,23.89,0.24
user10,2025-01-23,1,24.31,0.54
user10,2025-01-23,2,21.39,0.83
user10,2025-01-23,3,12.01,0.7
user10,2025-01-23,4,16.71,1.0
user10,2025-01-23,5,18.15,0.24
user10,2025-01-23,6,6.29,0.43
user10,2025-01-23,7,13.38,2.07
user10,2025-01-23,8,22.76,0.76
user10,2025-01-23,9,16.49,1.97
user10,2025-01-23,10,10.78,1.14
user10,2025-01-23,11,15.48,0.51
user10,2025-01-23,12,5.52,0.55
user10,2025-01-23,13,17.54,0.37
user10,2025-01-23,14,8.79,0.98
user10,2025-01-23,15,6.56,0.64
user10,2025-01-23,16,23.23,0.24
user10,2025-01-23,17,18.07,1.08
user10,2025-01-23,18,18.45,1.55
user10,2025-01-23,19,9.47,2.15
user10,2025-01-23,20,14.84,2.09
user10,2025-01-23,21,13.12,2.46
user10,2025-01-23,22,20.41,2.42
user10,2025-01-23,23,15.29,1.29
user10,2025-01-24,0,20.11,2.22
user10,2025-01-24,1,24.28,0.95
user10,2025-01-24,2,20.97,0.68
user10,2025-01-24,3,15.91,0.61
